success,spl,distance_to_goal,object_goal,id,island,island_area,long_memory_query,working_memory_query,search_point
1.0,0.8654208200935428,0.1612074375152588,chair,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
1.0,0.8930377167821294,0.06897294521331787,chair,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
1.0,0.5721243762134328,0.3357759416103363,chair,00821-eF36g7L6Z9M,0,255.54568481445312,0,2,2
1.0,0.8553396245079594,0.04621719568967819,chair,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
1.0,0.6936485747504181,0.12148633599281311,sofa,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
0.0,0.0,6.216643810272217,bed,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
1.0,0.7829956938876306,0.14412444829940796,chair,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
1.0,0.4371732714614481,0.20753872394561768,toilet,00821-eF36g7L6Z9M,0,255.54568481445312,0,3,3
0.0,0.0,8.56124496459961,chair,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
1.0,0.8996290315196408,0.12512889504432678,chair,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
0.0,0.0,1.1330833435058594,chair,00862-LT9Jq6dN3Ea,0,275.0478515625,0,1,1
0.0,0.0,3.2143993377685547,chair,00862-LT9Jq6dN3Ea,0,275.0478515625,0,1,1
1.0,0.8070703060255722,0.0948662981390953,chair,00862-LT9Jq6dN3Ea,0,275.0478515625,0,1,1
1.0,0.6910222939887973,0.15533585846424103,toilet,00862-LT9Jq6dN3Ea,0,275.0478515625,0,2,2
1.0,0.7052703647411264,0.07566587626934052,toilet,00862-LT9Jq6dN3Ea,0,275.0478515625,0,2,2
0.0,0.0,4.876870632171631,plant,00862-LT9Jq6dN3Ea,0,275.0478515625,0,2,2
1.0,0.9661535557011444,0.14118656516075134,plant,00862-LT9Jq6dN3Ea,0,275.0478515625,0,1,1
1.0,0.7992164126024598,0.14507941901683807,plant,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
1.0,0.6470547597908071,0.19372673332691193,sofa,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
0.0,0.0,8.843160629272461,plant,00890-6s7QHgap2fW,0,72.89037322998047,0,3,3
1.0,0.7266138165716408,0.04894859343767166,tv_monitor,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
0.0,0.0,5.128652572631836,sofa,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
0.0,0.0,4.935781478881836,sofa,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
1.0,0.8445795379358337,0.1428878754377365,chair,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
1.0,0.7200451601741522,0.12492327392101288,chair,00832-qyAac8rV8Zk,0,80.03765106201172,0,1,1
0.0,0.0,4.23836088180542,chair,00831-yr17PDCnDDW,0,273.9668884277344,0,1,1
1.0,0.9115174513274531,0.34143778681755066,chair,00831-yr17PDCnDDW,0,273.9668884277344,0,1,1
1.0,0.9728970238608196,0.04004453867673874,chair,00831-yr17PDCnDDW,0,273.9668884277344,0,1,1
0.0,0.0,9.868793487548828,chair,00831-yr17PDCnDDW,0,273.9668884277344,0,3,3
1.0,0.7861694655052497,0.17264105379581451,chair,00831-yr17PDCnDDW,0,273.9668884277344,0,1,1
0.0,0.0,11.43484115600586,plant,00831-yr17PDCnDDW,0,273.9668884277344,0,3,3
1.0,0.8730918372998967,0.1133553758263588,chair,00831-yr17PDCnDDW,0,273.9668884277344,0,1,1
1.0,0.5958456367381978,0.04559654742479324,chair,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
1.0,0.9118581270420423,0.5830116868019104,chair,00880-Nfvxx8J5NCo,0,63.492286682128906,0,2,2
1.0,0.7960256948933431,0.12795749306678772,chair,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
0.0,0.0,1.0344518423080444,chair,00876-mv2HUxq3B53,0,135.76968383789062,0,1,1
0.0,0.0,7.158841133117676,plant,00876-mv2HUxq3B53,0,135.76968383789062,0,2,2
1.0,0.8336640837887939,0.11323463171720505,chair,00876-mv2HUxq3B53,0,135.76968383789062,0,1,1
1.0,0.890210217761921,0.17414003610610962,bed,00820-mL8ThkuaVTM,0,49.380516052246094,0,1,1
1.0,0.48934843160894287,0.008907286450266838,toilet,00820-mL8ThkuaVTM,0,49.380516052246094,0,1,1
1.0,0.9894008520231415,0.03950618579983711,chair,00824-Dd4bFSTQ8gi,0,78.68595886230469,0,1,1
1.0,0.9689412702585318,0.008976742625236511,chair,00824-Dd4bFSTQ8gi,0,78.68595886230469,0,1,1
1.0,0.9320052931531353,0.09647040069103241,plant,00824-Dd4bFSTQ8gi,0,78.68595886230469,0,1,1
1.0,0.9434288246913541,0.10258467495441437,chair,00824-Dd4bFSTQ8gi,0,78.68595886230469,0,1,1
1.0,0.5974921014602974,0.04693269357085228,sofa,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
1.0,0.8483115604116498,0.1349020153284073,sofa,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
1.0,0.8996236712702068,0.07379577308893204,plant,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
1.0,0.8559400164123203,0.1580476015806198,sofa,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
1.0,1.0,0.1868577003479004,chair,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
1.0,0.814902757195573,0.10840006917715073,plant,00810-CrMo8WxCyVb,0,104.38074493408203,0,1,1
1.0,0.8734219903770856,0.4374213218688965,plant,00810-CrMo8WxCyVb,0,104.38074493408203,0,1,1
1.0,0.9676379638427958,0.038714032620191574,chair,00810-CrMo8WxCyVb,0,104.38074493408203,0,1,1
0.0,0.0,9.735121726989746,chair,00878-XB4GS9ShBRE,0,48.26987838745117,0,3,3
1.0,0.7302272506895927,0.18371136486530304,toilet,00878-XB4GS9ShBRE,0,48.26987838745117,0,1,1
1.0,0.9119701358139073,0.14431755244731903,tv_monitor,00808-y9hTuugGdiq,1,45.13495635986328,0,1,1
