success,spl,distance_to_goal,object_goal,id,island,island_area,long_memory_query,working_memory_query,search_point
1.0,0.6301120228182134,0.04321324825286865,chair,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
0.0,0.0,12.827835083007812,chair,00880-Nfvxx8J5NCo,0,63.492286682128906,0,2,2
0.0,0.0,2.6678788661956787,chair,00880-Nfvxx8J5NCo,0,63.492286682128906,0,3,3
0.0,0.0,6.0210771560668945,chair,00876-mv2HUxq3B53,0,135.76968383789062,0,3,3
0.0,0.0,7.381662368774414,plant,00876-mv2HUxq3B53,0,135.76968383789062,0,3,3
0.0,0.0,12.372870445251465,plant,00876-mv2HUxq3B53,0,135.76968383789062,0,4,4
0.0,0.0,2.587207555770874,chair,00876-mv2HUxq3B53,0,135.76968383789062,0,1,1
1.0,1.0,0.9245821833610535,bed,00820-mL8ThkuaVTM,0,49.380516052246094,0,1,1
1.0,0.5442087408075794,0.14155305922031403,toilet,00820-mL8ThkuaVTM,0,49.380516052246094,0,1,1
1.0,0.9011568449692098,0.1625097393989563,chair,00824-Dd4bFSTQ8gi,0,78.68595886230469,0,1,1
1.0,0.6683723157913872,0.10593008249998093,chair,00824-Dd4bFSTQ8gi,0,78.68595886230469,0,2,2
0.0,0.0,2.7811973094940186,plant,00824-Dd4bFSTQ8gi,0,78.68595886230469,0,2,2
1.0,0.9457115915564897,0.04505511373281479,chair,00824-Dd4bFSTQ8gi,0,78.68595886230469,0,1,1
1.0,1.0,0.2457190454006195,sofa,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
